SZ000046	2015-06-15	2016-12-09
SZ000825	2014-12-15	2016-12-09
SZ000883	2014-06-16	2016-12-09
SZ000898	2014-12-15	2016-12-09
SZ000999	2009-07-01	2016-12-09
SZ000729	2005-01-01	2016-12-09
SZ002399	2011-01-04	2016-12-09
SZ300003	2005-01-01	2016-12-09
SH600011	2012-07-02	2016-12-09
SH600022	2016-06-13	2016-12-09
SH600027	2013-01-04	2016-12-09
SZ002422	2011-01-04	2016-12-09
SH600350	2015-12-14	2016-06-08
SH600549	2005-01-01	2016-06-08
SH600633	2014-06-16	2016-06-08
SH601158	2011-01-04	2016-06-08
SH600717	2015-06-15	2016-06-08
SH600166	2010-01-04	2016-06-08
SH601231	2013-12-16	2016-06-08
SH601238	2015-12-14	2016-06-08
SH601699	2005-01-01	2016-06-08
SH601969	2015-06-15	2016-06-08
SH603288	2014-12-15	2016-06-08
SH600315	2012-07-02	2016-06-08
SZ000983	2005-01-01	2016-06-08
SZ002410	2014-06-16	2016-06-08
SZ000629	2012-01-04	2016-06-08
SZ002375	2013-01-04	2016-06-08
SZ000539	2015-06-15	2016-06-08
SZ000581	2012-01-04	2016-06-08
SZ000598	2013-12-16	2016-06-08
SZ000400	2013-12-16	2016-06-08
SZ000831	2013-12-16	2016-06-08
SZ000937	2005-01-01	2016-06-08
SZ002038	2012-01-04	2016-06-08
SZ002353	2012-07-02	2016-06-08
SH600516	2009-07-01	2015-12-11
SH600316	2005-01-01	2015-12-11
SH600348	2005-01-01	2015-12-11
SH600497	2005-01-01	2015-12-11
SH600108	2005-01-01	2015-12-11
SH600597	2013-12-16	2015-12-11
SH600809	2005-01-01	2015-12-11
SH601168	2005-01-01	2015-12-11
SH601929	2014-06-16	2015-12-11
SH600277	2014-06-16	2015-12-11
SZ000970	2013-01-04	2015-12-11
SZ002653	2013-12-16	2015-12-11
SZ002001	2009-01-05	2015-12-11
SZ002570	2012-07-02	2015-12-11
SZ000839	2005-01-01	2015-12-11
SZ000960	2005-01-01	2015-12-11
SZ000878	2005-01-01	2015-12-11
SZ002051	2013-07-01	2015-12-11
SZ002310	2011-07-01	2015-12-11
SZ002344	2012-01-04	2015-12-11
SH603699	2014-06-16	2015-06-12
SH600079	2013-12-16	2015-06-12
SH600880	2014-06-16	2015-06-12
SZ000536	2013-12-16	2015-06-12
SZ000869	2011-07-01	2015-06-12
SZ002400	2014-06-16	2015-06-12
SZ002416	2014-06-16	2015-06-12
SZ002603	2012-01-04	2015-06-12
SH600058	2005-01-01	2015-06-12
SZ002429	2014-06-16	2015-06-12
SZ000401	2005-01-01	2015-06-12
SH600267	2011-07-01	2015-06-12
SH600395	2009-07-01	2015-06-12
SH600436	2013-07-01	2015-06-12
SH600498	2012-01-04	2015-06-12
SH600655	2005-01-01	2015-06-12
SH600143	2005-01-01	2015-06-12
SH600664	2009-01-05	2015-06-12
SH601991	2013-07-01	2014-12-12
SH600123	2005-01-01	2014-12-12
SH601918	2005-01-01	2014-12-12
SZ000012	2005-01-01	2014-12-12
SZ000656	2013-07-01	2014-12-12
SZ000718	2005-01-01	2014-12-12
SZ000758	2005-01-01	2014-12-12
SZ002106	2011-07-01	2014-12-12
SZ002269	2013-07-01	2014-12-12
SH600062	2010-01-04	2014-12-12
SH600096	2005-01-01	2014-12-12
SZ000961	2010-07-01	2014-12-12
SH600216	2009-07-01	2014-12-12
